title,location,price,size,listing_type,link,source,rooms
Residential Land for Sale in Al Batinah Wadi Al Ma'awal,", Wadi Al Ma'awal, 996141XX","33,000 OMR",,For Sale,https://om.opensooq.com/en/search/266190267,opensooq,
Commercial Land for Sale in Al Batinah Shinas,", Shinas, 922871XX","1,000 OMR",,For Sale,https://om.opensooq.com/en/search/266189755,opensooq,
Residential Land for Sale in Al Batinah Suwaiq,", Suwaiq, 923997XX","11,000 OMR",,For Sale,https://om.opensooq.com/en/search/266189689,opensooq,
Commercial Land for Sale in Muscat Al Maabilah,", Al Maabilah, 994546XX","105,000 OMR",,For Sale,https://om.opensooq.com/en/search/266147415,opensooq,
Residential Land for Sale in Muscat Amerat,", Amerat, 993603XX","3,500 OMR",,For Sale,https://om.opensooq.com/en/search/266189561,opensooq,
Residential Land for Sale in Muscat Amerat,", Amerat, 993603XX","3,500 OMR",,For Sale,https://om.opensooq.com/en/search/266189467,opensooq,
Residential Land for Sale in Al Batinah Suwaiq,", Suwaiq, 923997XX","10,000 OMR",,For Sale,https://om.opensooq.com/en/search/266189453,opensooq,
Residential Land for Sale in Al Batinah Suwaiq,", Suwaiq, 923997XX","6,400 OMR",,For Sale,https://om.opensooq.com/en/search/266189417,opensooq,
Residential Land for Sale in Al Batinah Suwaiq,", Suwaiq, 923997XX","12,700 OMR",,For Sale,https://om.opensooq.com/en/search/266189393,opensooq,
Residential Land for Sale in Al Dhahirah Ibri,", Ibri, 998428XX","4,500 OMR",,For Sale,https://om.opensooq.com/en/search/266188947,opensooq,
Residential Land for Sale in Al Batinah Al Masnaah,", Al Masnaah, 993603XX","2,750 OMR",,For Sale,https://om.opensooq.com/en/search/266189107,opensooq,
Residential Land for Sale in Muscat Bosher,", Bosher, 799998XX","44,500 OMR",,For Sale,https://om.opensooq.com/en/search/265147455,opensooq,
Residential Land for Sale in Al Dakhiliya Izki,", Izki, 988059XX","7,500 OMR",,For Sale,https://om.opensooq.com/en/search/266188971,opensooq,
Residential Land for Sale in Muscat Al Khoud,", Al Khoud, 985424XX","210,000 OMR",,For Sale,https://om.opensooq.com/en/search/265147245,opensooq,
مكتب مع اثاث للبيع,", Azaiba, 977121XX","4,000 OMR",85.0,For Sale,https://om.opensooq.com/en/search/266188601,opensooq,
Commercial Land for Sale in Muscat Al Maabilah,", Al Maabilah, 767000XX","90,000 OMR",,For Sale,https://om.opensooq.com/en/search/265099911,opensooq,
217 m2 3 Bedrooms Townhouse for Sale in Al Batinah Al Masnaah,", Al Masnaah, 989626XX","37,500 OMR",217.0,For Sale,https://om.opensooq.com/en/search/266187439,opensooq,
Brand new 2 BHK apartment in Ghala.,", Ghala, 917803XX","48,000 OMR",95.0,For Sale,https://om.opensooq.com/en/search/265147159,opensooq,
Residential Land for Sale in Al Batinah Sohar,", Sohar, 966996XX","13,500 OMR",,For Sale,https://om.opensooq.com/en/search/264240715,opensooq,
Building for Sale in Muscat Darsait,", Darsait, 967886XX","140,000 OMR",430.0,For Sale,https://om.opensooq.com/en/search/265146591,opensooq,
57 m2 1 Bedroom Apartments for Sale in Muscat Al Mawaleh,", Al Mawaleh, 727272XX","24,000 OMR",57.0,For Sale,https://om.opensooq.com/en/search/262993817,opensooq,
مكتب تجاري للبيع،بعائد شهري- جامع الامين,", Bosher, 727272XX","48,000 OMR",79.0,For Sale,https://om.opensooq.com/en/search/263825613,opensooq,
تملك مكتبـك الآن في مركز الامين للأعمال,", Bosher, 727272XX","47,500 OMR",70.0,For Sale,https://om.opensooq.com/en/search/264025983,opensooq,
محل للبيع في بوشر,", Bosher, 727272XX","29,000 OMR",28.0,For Sale,https://om.opensooq.com/en/search/263760799,opensooq,
Residential Land for Sale in Muscat Al Maabilah,", Al Maabilah, 985424XX","55,000 OMR",,For Sale,https://om.opensooq.com/en/search/265146553,opensooq,
Residential Land for Sale in Muscat Al Jafnayn,", Al Jafnayn, 767000XX","43,000 OMR",,For Sale,https://om.opensooq.com/en/search/265146537,opensooq,
Commercial Land for Sale in Al Sharqiya Jalan Bani buhassan,", Jalan Bani buhassan, 996484XX","35,000 OMR",,For Sale,https://om.opensooq.com/en/search/266187929,opensooq,
Residential Land for Sale in Muscat Seeb,", Seeb, 906950XX","90,000 OMR",,For Sale,https://om.opensooq.com/en/search/265146431,opensooq,
Residential Land for Sale in Muscat Amerat,", Amerat, 767000XX","52,000 OMR",,For Sale,https://om.opensooq.com/en/search/265146157,opensooq,
Residential Land for Sale in Muscat Amerat,", Amerat, 985424XX","26,500 OMR",,For Sale,https://om.opensooq.com/en/search/265145775,opensooq,
Residential Land for Sale in Al Dakhiliya Manah,", Manah, 775068XX","13,500 OMR",,For Sale,https://om.opensooq.com/en/search/266186847,opensooq,
Residential Land for Sale in Al Batinah Barka,", Barka, 767000XX","30,000 OMR",,For Sale,https://om.opensooq.com/en/search/265145355,opensooq,
صالون نسائي للبيع كامل مع السجل,", Al Buraimi, 970660XX","4,000 OMR",,For Sale,https://om.opensooq.com/en/search/266187029,opensooq,
67 m2 1 Bedroom Apartments for Sale in Muscat Seeb,", Seeb, 914888XX","54,395 OMR",67.0,For Sale,https://om.opensooq.com/en/search/266186935,opensooq,
332 m2 More than 6 bedrooms Villa for Sale in Muscat Al Maabilah,", Al Maabilah, 980817XX","69,000 OMR",332.0,For Sale,https://om.opensooq.com/en/search/266186547,opensooq,
Residential Land for Sale in Dhofar Taqah,", Taqah, 928865XX","12,300 OMR",,For Sale,https://om.opensooq.com/en/search/266186593,opensooq,
Residential Land for Sale in Muscat Amerat,", Amerat, 973779XX","12,000 OMR",,For Sale,https://om.opensooq.com/en/search/266186603,opensooq,
Residential Land for Sale in Muscat Manumah,", Manumah, 944414XX","30,000 OMR",,For Sale,https://om.opensooq.com/en/search/266186477,opensooq,
Residential Land for Sale in Muscat Amerat,", Amerat, 985424XX","7,700 OMR",,For Sale,https://om.opensooq.com/en/search/265144713,opensooq,
Residential Land for Sale in Al Dakhiliya Izki,", Izki, 992387XX","11,000 OMR",,For Sale,https://om.opensooq.com/en/search/266185591,opensooq,
600 m2 More than 6 bedrooms Villa for Sale in Al Sharqiya Sinaw,", Sinaw, 970278XX","130,000 OMR",600.0,For Sale,https://om.opensooq.com/en/search/266131521,opensooq,
Residential Land for Sale in Dhofar Salala,", Salala, 954170XX","15,500 OMR",,For Sale,https://om.opensooq.com/en/search/266184897,opensooq,
300 m2 5 Bedrooms Townhouse for Sale in Muscat Amerat,", Amerat, 985064XX","64,000 OMR",300.0,For Sale,https://om.opensooq.com/en/search/266184733,opensooq,
60 m2 1 Bedroom Apartments for Sale in Muscat Bosher,", Bosher, 771110XX","27,000 OMR",60.0,For Sale,https://om.opensooq.com/en/search/265142801,opensooq,
100 m2 2 Bedrooms Apartments for Sale in Muscat Al Maabilah,", Al Maabilah, 773473XX","26,000 OMR",100.0,For Sale,https://om.opensooq.com/en/search/266147819,opensooq,
300 m2 5 Bedrooms Villa for Sale in Al Batinah Barka,", Barka, 773473XX","59,000 OMR",300.0,For Sale,https://om.opensooq.com/en/search/266146527,opensooq,
مطلوب محلات بقالة أو سوبر ماركت البيع ببي تقسيط شهري,", Seeb, 792085XX","1,000 OMR",200.0,For Sale,https://om.opensooq.com/en/search/266184565,opensooq,
60 m2 1 Bedroom Apartments for Sale in Muscat Qurm,", Qurm, 944433XX","27,000 OMR",60.0,For Sale,https://om.opensooq.com/en/search/265142567,opensooq,
More than 6 bedrooms Farms for Sale in Al Batinah Barka,", Barka, 722777XX","140,000 OMR",512.0,For Sale,https://om.opensooq.com/en/search/266130721,opensooq,
60 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,", Al Khoud, 944433XX","27,000 OMR",60.0,For Sale,https://om.opensooq.com/en/search/265142405,opensooq,
Residential Land for Sale in Muscat Halban,", Halban, 799998XX","26,500 OMR",,For Sale,https://om.opensooq.com/en/search/265142017,opensooq,
300 m2 5 Bedrooms Villa for Sale in Muscat Al Khoud,", Al Khoud, 914242XX","79,000 OMR",300.0,For Sale,https://om.opensooq.com/en/search/266183349,opensooq,
60 m2 1 Bedroom Apartments for Sale in Muscat Bosher,", Bosher, 944433XX","27,000 OMR",60.0,For Sale,https://om.opensooq.com/en/search/265141453,opensooq,
Commercial Land for Sale in Muscat Manumah,", Manumah, 799998XX","80,000 OMR",,For Sale,https://om.opensooq.com/en/search/265141439,opensooq,
Residential Land for Sale in Muscat Seeb,", Seeb, 992424XX","150,000 OMR",,For Sale,https://om.opensooq.com/en/search/266182871,opensooq,
3 Bedrooms Farms for Sale in Al Batinah Barka,", Barka, 920888XX","155,000 OMR",60.0,For Sale,https://om.opensooq.com/en/search/265141257,opensooq,
Residential Land for Sale in Muscat Al Maabilah,", Al Maabilah, 906950XX","53,000 OMR",,For Sale,https://om.opensooq.com/en/search/265141013,opensooq,
60 m2 1 Bedroom Apartments for Sale in Muscat Al Khuwair,", Al Khuwair, 944433XX","27,000 OMR",60.0,For Sale,https://om.opensooq.com/en/search/265140967,opensooq,
Residential Land for Sale in Muscat Seeb,", Seeb, 799998XX","37,000 OMR",,For Sale,https://om.opensooq.com/en/search/265140279,opensooq,
213 m2 3 Bedrooms Townhouse for Sale in Al Batinah Al Masnaah,", Al Masnaah, 922283XX","38,000 OMR",213.0,For Sale,https://om.opensooq.com/en/search/266182111,opensooq,
60 m2 1 Bedroom Apartments for Sale in Muscat Madinat As Sultan Qaboos,", Madinat As Sultan Qaboos, 944433XX","27,000 OMR",60.0,For Sale,https://om.opensooq.com/en/search/265140627,opensooq,
Jelabiya shop New shop now 6 month  Suawiq Al khadra China mall,", Suwaiq, 798396XX","2,200 OMR",,For Sale,https://om.opensooq.com/en/search/266181967,opensooq,
60 m2 1 Bedroom Apartments for Sale in Muscat Ghala,", Ghala, 944433XX","27,000 OMR",60.0,For Sale,https://om.opensooq.com/en/search/265140341,opensooq,
Commercial Land for Sale in Al Sharqiya Bidiya,", Bidiya, 990056XX","100,000 OMR",,For Sale,https://om.opensooq.com/en/search/266181857,opensooq,
588 m2 More than 6 bedrooms Townhouse for Sale in Muscat Bosher,", Bosher, 922100XX","140,000 OMR",588.0,For Sale,https://om.opensooq.com/en/search/266181747,opensooq,
مكتب تجاري للبيع في الموالح الشمالية شارع الموج,", Al Mawaleh, 922100XX","100,000 OMR",171.0,For Sale,https://om.opensooq.com/en/search/266181679,opensooq,
Residential Land for Sale in Muscat Bosher,", Bosher, 977788XX","195,000 OMR",,For Sale,https://om.opensooq.com/en/search/265140195,opensooq,
116 m2 3 Bedrooms Apartments for Sale in Muscat Qurm,", Qurm, 977788XX","50,000 OMR",116.0,For Sale,https://om.opensooq.com/en/search/262584699,opensooq,
Residential Land for Sale in Muscat Al Maabilah,", Al Maabilah, 799998XX","19,000 OMR",,For Sale,https://om.opensooq.com/en/search/265139937,opensooq,
50 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,", Al Khoud, 770008XX","27,000 OMR",50.0,For Sale,https://om.opensooq.com/en/search/266181277,opensooq,
Commercial Land for Sale in Al Batinah Sohar,", Sohar, 992510XX","11,000 OMR",,For Sale,https://om.opensooq.com/en/search/265139583,opensooq,
محل جاهز لأي نشاط تجاري – للبيع الفوري  مجهز بالكامل وبموقع حيوي مع قاعدة عملاء ، فرصتك للإستثمار ..,", Ghubrah, 791331XX","3,800 OMR",24.0,For Sale,https://om.opensooq.com/en/search/266180807,opensooq,
220 m2 4 Bedrooms Villa for Sale in Al Batinah Barka,", Barka, 926244XX","52,000 OMR",220.0,For Sale,https://om.opensooq.com/en/search/264233075,opensooq,
Residential Land for Sale in Muscat Amerat,", Amerat, 954081XX","45,000 OMR",,For Sale,https://om.opensooq.com/en/search/265139141,opensooq,
Residential Land for Sale in Al Batinah Barka,", Barka, 799998XX","14,900 OMR",,For Sale,https://om.opensooq.com/en/search/265139129,opensooq,
Residential Land for Sale in Muscat Amerat,", Amerat, 953960XX","13,900 OMR",,For Sale,https://om.opensooq.com/en/search/266180411,opensooq,
Residential Land for Sale in Al Dhahirah Ibri,", Ibri, 926532XX","13,000 OMR",,For Sale,https://om.opensooq.com/en/search/266180215,opensooq,
Brand New 2-Bedroom Lagoon Villa with Private Pool – Hawana Salalah,", Salala, 944505XX","155,000 OMR",,For Sale,https://om.opensooq.com/en/search/266126585,opensooq,
"apartment for sale /Long -term installments / AL MOUJ Muscat / Пpoдaeтcя pocкoшнaя квapтиpa ,Macкaт",", Al Mouj, 939918XX","220,000 OMR",145.0,For Sale,https://om.opensooq.com/en/search/266179361,opensooq,
49 m2 Studio Apartments for Sale in Muscat Muscat Hills,", Muscat Hills, 939918XX","47,000 OMR",49.0,For Sale,https://om.opensooq.com/en/search/266179245,opensooq,
Farm Land for Sale in Al Batinah Barka,", Barka, 998482XX","55,000 OMR",,For Sale,https://om.opensooq.com/en/search/259975973,opensooq,
60 m2 1 Bedroom Apartments for Sale in Al Dakhiliya Nizwa,", Nizwa, 944433XX","27,000 OMR",60.0,For Sale,https://om.opensooq.com/en/search/265137299,opensooq,
Residential Land for Sale in Muscat Amerat,", Amerat, 992510XX","8,000 OMR",,For Sale,https://om.opensooq.com/en/search/266178811,opensooq,
3 Bedrooms Farms for Sale in Al Batinah Barka,", Barka, 998482XX","85,000 OMR",210.0,For Sale,https://om.opensooq.com/en/search/262633425,opensooq,
235 m2 4 Bedrooms Villa for Sale in Muscat Seeb,", Seeb, 962428XX","70,000 OMR",235.0,For Sale,https://om.opensooq.com/en/search/263173939,opensooq,
Dارضين شبك في العقدة فرصه سكنيه,", Barka, 977940XX","20,000 OMR",,For Sale,https://om.opensooq.com/en/search/266178693,opensooq,
Farm Land for Sale in Al Batinah Barka,", Barka, 944111XX","165,000 OMR",,For Sale,https://om.opensooq.com/en/search/266178585,opensooq,
Dارض سكنيه في الهرم جنوب,", Barka, 977940XX","17,500 OMR",,For Sale,https://om.opensooq.com/en/search/266178583,opensooq,
60 m2 1 Bedroom Apartments for Sale in Dhofar Salala,", Salala, 944433XX","27,000 OMR",60.0,For Sale,https://om.opensooq.com/en/search/265136949,opensooq,
Commercial Land for Sale in Muscat Amerat,", Amerat, 799919XX","100,000 OMR",,For Sale,https://om.opensooq.com/en/search/266178503,opensooq,
محل خياطة نسائية في الحيل الجنوبية بجانب معرض الزدجالي للسيارات,", Al-Hail, 924411XX","1,500 OMR",26.0,For Sale,https://om.opensooq.com/en/search/266178499,opensooq,
Residential Land for Sale in Al Batinah Barka,", Barka, 710933XX","20,000 OMR",,For Sale,https://om.opensooq.com/en/search/265136863,opensooq,
Dفرصه سكنيه مناسبة للاستثمار الدهس الخامسه,", Barka, 977940XX","13,000 OMR",,For Sale,https://om.opensooq.com/en/search/266096527,opensooq,
Residential Land for Sale in Muscat Ansab,", Ansab, 944111XX","165,000 OMR",,For Sale,https://om.opensooq.com/en/search/266178137,opensooq,
Residential Land for Sale in Muscat Amerat,", Amerat, 767000XX","45,000 OMR",,For Sale,https://om.opensooq.com/en/search/265136551,opensooq,
Dفرصة لتملك ارض في الهرم الرابعه,", Barka, 977940XX","22,000 OMR",,For Sale,https://om.opensooq.com/en/search/266178143,opensooq,
مع محمد الرواحي صار فيك تتملك محلك التجاري على اول خط رئيسي من شارع السلطان قابوس في ولاية بركاء,", Seeb, 771110XX","17,316 OMR",38.0,For Sale,https://om.opensooq.com/en/search/265136375,opensooq,
Residential Land for Sale in Muscat Misfah,", Misfah, 917017XX","44,000 OMR",,For Sale,https://om.opensooq.com/en/search/266177963,opensooq,
Residential Land for Sale in Dhofar Salala,", Salala, 954170XX","45,000 OMR",,For Sale,https://om.opensooq.com/en/search/266177913,opensooq,
Commercial Land for Sale in Muscat Misfah,", Misfah, 767000XX","56,000 OMR",,For Sale,https://om.opensooq.com/en/search/265136213,opensooq,
"حصريا تملك محلك التجاري في أقوى سوق تجاري في ولاية بركاء على اول خط رئيسي ب17,316 ألف",", Al Maabilah, 771110XX","17,316 OMR",38.0,For Sale,https://om.opensooq.com/en/search/265136109,opensooq,
Residential Land for Sale in Muscat Seeb,", Seeb, 799998XX","54,000 OMR",,For Sale,https://om.opensooq.com/en/search/265136081,opensooq,
Residential Land for Sale in Muscat Bosher,", Bosher, 973414XX","52,000 OMR",,For Sale,https://om.opensooq.com/en/search/266073325,opensooq,
Commercial Land for Sale in Al Dhahirah Yunqul,", Yunqul, 955759XX","35,000 OMR",,For Sale,https://om.opensooq.com/en/search/266177705,opensooq,
88 m2 2 Bedrooms Apartments for Sale in Muscat Al Khoud,", Al Khoud, 973414XX","30,000 OMR",88.0,For Sale,https://om.opensooq.com/en/search/266177629,opensooq,
ولأول مرة تملك محلك التجاري في أقوى سوق تجاري في ولاية بركاء مع محمد الرواحي بعائد استثماري مرتفع,", Azaiba, 771110XX","36,356 OMR",29.0,For Sale,https://om.opensooq.com/en/search/265135955,opensooq,
D فرصة للاستثماري  امتلك ارضك في موقع استراتيجي في ابو النخيل جنوب,", Barka, 977940XX","29,000 OMR",,For Sale,https://om.opensooq.com/en/search/266177573,opensooq,
Industrial Land for Sale in Muscat Rusail,", Rusail, 767000XX","90,000 OMR",,For Sale,https://om.opensooq.com/en/search/265135885,opensooq,
400 m2 3 Bedrooms Villa for Sale in Muscat Wadi Al Kabir,", Wadi Al Kabir, 936434XX","85,000 OMR",400.0,For Sale,https://om.opensooq.com/en/search/266123827,opensooq,
"حصريا صار فيك تتملك محلك التجاري فالسوق الي بيغير مفهوم الحركة التجارية في ولاية بركاء ب 11,079 ألف",", Ghubrah, 771110XX","11,079 OMR",24.0,For Sale,https://om.opensooq.com/en/search/265135807,opensooq,
